Activo,SMA,Banda,Semanas,X,Y,Logica,Sharpe_completo,CAGR_completo,MaxDD_completo,Rotacion,PeorAnio,Sharpe_2000-2009,CAGR_2000-2009,MaxDD_2000-2009,Sharpe_2010-2019,CAGR_2010-2019,MaxDD_2010-2019,Sharpe_ultimos10,CAGR_ultimos10,MaxDD_ultimos10
QQQ,100,0.01,52,15,4,AND,0.3501096225476549,0.0577113381698382,-0.2327433828990722,4.771866546438233,-0.1095760356475991,-0.1137393583606025,0.0092397794528229,-0.2280056158301778,0.3723608958217961,0.0455668822986998,-0.2325534274122844,0.7104144746550641,0.1268566021150357,-0.2060360142679933
QQQ,100,0.01,52,15,6,AND,0.3850769426918658,0.0627766279201771,-0.2345568096215358,4.771866546438233,-0.0988822356688325,-0.0856860258642876,0.0118976201540148,-0.2191665160126317,0.4200559855328534,0.0520855947575984,-0.2345568096215363,0.7547238891927047,0.1348747963804641,-0.2254152425918435
QQQ,100,0.01,52,15,8,AND,0.4168112761321058,0.0673570383041632,-0.2359596162426581,4.84761045987376,-0.0988822356688322,-0.0414730682513857,0.0165691427221921,-0.2359596162426581,0.4617534505843855,0.0577852624276744,-0.2345568096215369,0.7782893923077827,0.1394829667745003,-0.2214355807317148
QQQ,100,0.01,52,18,2,AND,0.3645617542345888,0.059896912840337,-0.2359596162426572,4.84761045987376,-0.1079179789245259,-0.0678855146102929,0.013569199372496,-0.2359596162426572,0.4136234889181904,0.0511198973532565,-0.2345568096215369,0.6828272532317801,0.121752030799445,-0.2102163411262592
QQQ,100,0.01,52,18,4,AND,0.372439629320992,0.0610756613458751,-0.2359596162426572,4.84761045987376,-0.1079179789245259,-0.0828204720641271,0.0119089610848206,-0.2359596162426572,0.4170427089255721,0.0516758172835245,-0.2345568096215369,0.7104144746550641,0.1268566021150357,-0.2060360142679933
QQQ,100,0.01,52,18,6,AND,0.3873256137408609,0.063234984663018,-0.2359596162426581,4.84761045987376,-0.1079179789245259,-0.0987120106763837,0.0101361529331531,-0.2359596162426581,0.4422985650335405,0.0550752509178458,-0.2345568096215369,0.7547238891927047,0.1348747963804641,-0.2254152425918435
QQQ,100,0.01,52,18,8,AND,0.4125412776573259,0.0668670509587177,-0.235959616242657,4.84761045987376,-0.1079179789245259,-0.0513276110267516,0.0153027144474349,-0.235959616242657,0.4617534505843855,0.0577852624276744,-0.2345568096215369,0.7782893923077827,0.1394829667745003,-0.2214355807317148
QQQ,100,0.02,26,8,2,AND,0.5427879882912413,0.0800769940139591,-0.2649606333548743,2.6131650135256987,-0.1616332445082597,0.4790181577790968,0.0735270493695905,-0.1164993636994625,0.3177379683574661,0.0370475153316174,-0.2649606333548772,0.8362275919349839,0.1354383614265535,-0.2201368587942165
QQQ,100,0.02,26,8,4,AND,0.4819922602693458,0.0744863948309306,-0.2647772801440704,3.2948602344454465,-0.1386548177101109,0.2524363358557848,0.0498097214422597,-0.2250680630262829,0.3456746054310657,0.0416603330166271,-0.2647772801440704,0.8872092938960505,0.1466911845845855,-0.1750814283649756
QQQ,100,0.02,26,8,6,AND,0.4548067956144753,0.0721801538452158,-0.3002119460654456,4.203787195671777,-0.1463717607864321,0.134806213640327,0.0363049609901608,-0.3002119460654456,0.3606808106939723,0.0441674635218676,-0.2651275377760753,0.8796513427953246,0.1481484257164038,-0.1964578884019564
