Activo,SMA,Banda,Semanas,X,Y,Logica,Sharpe_completo,CAGR_completo,MaxDD_completo,Rotacion,PeorAnio,Sharpe_2000-2009,CAGR_2000-2009,MaxDD_2000-2009,Sharpe_2010-2019,CAGR_2010-2019,MaxDD_2010-2019,Sharpe_ultimos10,CAGR_ultimos10,MaxDD_ultimos10
SPY,100,0.03,39,18,6,AND,0.4915174191710169,0.0765216391603924,-0.2553258702494499,2.09154155986818,-0.1827859979760551,0.0892900903491818,0.0311963094829303,-0.1401724597546655,0.507422786192919,0.0564817571969109,-0.2123480191443241,0.9237274855539216,0.1293541051037976,-0.1859171852352248
SPY,100,0.03,39,18,8,AND,0.4885419484404189,0.0763238772151631,-0.2562100564554548,2.153057488099597,-0.1827859979760551,0.0383158212211117,0.0266163777964623,-0.1411933729571725,0.507422786192919,0.0564817571969109,-0.2123480191443241,0.9547115233403488,0.1335869121285571,-0.1549609341603708
SPY,100,0.03,52,8,2,AND,0.359517812000886,0.0583564176676756,-0.2286942232783345,2.09154155986818,-0.147488365917478,-0.173625616228906,0.0107299135562621,-0.1544800797118497,0.5043422465195888,0.0520289251652763,-0.2286942232783368,0.6875097017007561,0.091674534623229,-0.1906076106599585
SPY,100,0.03,52,8,4,AND,0.3763005779603988,0.0610955436767859,-0.2338062125901001,2.3376052727938488,-0.1585874128081413,-0.2093473416125804,0.0070606347959523,-0.1513823061904778,0.4672010201046001,0.0496971585451322,-0.212348019144323,0.7556926700818282,0.1018361932023168,-0.1643223735735628
SPY,100,0.03,52,8,6,AND,0.3991863962721695,0.064086779647436,-0.2338062125900994,2.460637129256683,-0.1585874128081404,-0.1814387003405662,0.0092156842635919,-0.1513823061904777,0.4836208956447045,0.0521682925750497,-0.2123480191443242,0.7857818787767185,0.107515741261946,-0.1859171852352245
SPY,100,0.03,52,8,8,AND,0.4227809336265791,0.0672482834514671,-0.2509078836108532,3.5064079091907727,-0.1773679895960572,-0.1911596141274726,0.0081540455989479,-0.1511849741288833,0.4774229864196189,0.0522610458840895,-0.2123480191443241,0.8999208520591139,0.1227847631465297,-0.1549609341603707
SPY,100,0.03,52,10,2,AND,0.3716479412847979,0.0601793889337063,-0.2523003310278232,1.9685097034053465,-0.1679413206227923,-0.173625616228906,0.0107299135562621,-0.1544800797118497,0.4364931833842036,0.045446909725167,-0.2286942232783351,0.8688846158268738,0.1136727395038432,-0.1517711489559404
SPY,100,0.03,52,10,4,AND,0.4178479904058573,0.0661069356539547,-0.2553258702494497,2.09154155986818,-0.1827859979760538,-0.2126021993062987,0.0065536962848027,-0.1513823061904784,0.4798768189503501,0.0511722007559509,-0.2123480191443223,0.9015463540169072,0.1205096728012404,-0.1406016966508398
SPY,100,0.03,52,10,6,AND,0.4237154211227228,0.0671588356337373,-0.2553258702494499,2.2145734163310147,-0.1827859979760551,-0.1849820641072392,0.0087076609343785,-0.151382306190478,0.5102999314912363,0.05520899167559,-0.2123480191443235,0.8633046047734045,0.1179337997573173,-0.1859171852352245
SPY,100,0.03,52,10,8,AND,0.4299062890268831,0.0683269181281025,-0.2553258702494499,2.399121201025266,-0.1827859979760551,-0.1744104300578537,0.0094910819948752,-0.1401724597546655,0.4882233836976198,0.0537894251400539,-0.2123480191443223,0.9129799997551188,0.125519171842048,-0.1633159613710039
SPY,100,0.03,52,12,2,AND,0.3852398144860219,0.0621588749496466,-0.2553258702494501,2.030025631636763,-0.1827859979760547,-0.1863872129029238,0.0088609083138579,-0.154480079711848,0.4533592305708553,0.0480958483994358,-0.2286942232783351,0.8758830823833861,0.1164967955451548,-0.1517711489559411
SPY,100,0.03,52,12,4,AND,0.4313536672288658,0.0676975491360769,-0.2553258702494497,2.030025631636763,-0.1827859979760538,-0.2126021993062987,0.0065536962848027,-0.1513823061904784,0.524699630565305,0.0562878520394498,-0.2123480191443223,0.9435772061899949,0.1259671116502876,-0.14060169665084
SPY,100,0.03,52,12,6,AND,0.4394751519946783,0.0693281735789017,-0.2553258702494499,2.09154155986818,-0.1827859979760551,-0.1849820641072392,0.0087076609343785,-0.151382306190478,0.5073893304826145,0.055674128791703,-0.2123480191443252,0.9485180333296072,0.1298201577675679,-0.1859171852352248
SPY,100,0.03,52,12,8,AND,0.458355003196369,0.0718449140561354,-0.2553258702494499,2.09154155986818,-0.1827859979760551,-0.1744104300578537,0.0094910819948752,-0.1401724597546655,0.5306413027729504,0.0590460357305859,-0.2123480191443237,0.975153577367432,0.1340226743037544,-0.1549609341603708
SPY,100,0.03,52,15,2,AND,0.3910871627288344,0.0628442300152323,-0.2553258702494501,2.030025631636763,-0.1827859979760547,-0.1863872129029238,0.0088609083138579,-0.154480079711848,0.4726656227131293,0.050299665662763,-0.2123480191443233,0.8758830823833861,0.1164967955451548,-0.1517711489559411
SPY,100,0.03,52,15,4,AND,0.4313536672288658,0.0676975491360769,-0.2553258702494497,2.030025631636763,-0.1827859979760538,-0.2126021993062987,0.0065536962848027,-0.1513823061904784,0.524699630565305,0.0562878520394498,-0.2123480191443223,0.9435772061899949,0.1259671116502876,-0.14060169665084
SPY,100,0.03,52,15,6,AND,0.4394014851532978,0.0694967348572968,-0.2553258702494499,2.09154155986818,-0.1827859979760551,-0.1849820641072392,0.0087076609343785,-0.151382306190478,0.5060313777255417,0.0562161125048923,-0.2123480191443254,0.9485180333296072,0.1298201577675679,-0.1859171852352248
SPY,100,0.03,52,15,8,AND,0.4513344944347351,0.071047259858888,-0.2553258702494499,2.09154155986818,-0.1827859979760551,-0.1744104300578537,0.0094910819948752,-0.1401724597546655,0.507422786192919,0.0564817571969109,-0.2123480191443241,0.975153577367432,0.1340226743037544,-0.1549609341603708
SPY,100,0.03,52,18,2,AND,0.4052491986586264,0.0645086460557977,-0.2553258702494501,2.030025631636763,-0.1827859979760547,-0.1863872129029238,0.0088609083138579,-0.154480079711848,0.5191187739747655,0.0556651005129691,-0.2123480191443237,0.8758830823833861,0.1164967955451548,-0.1517711489559411
SPY,100,0.03,52,18,4,AND,0.4406212346195799,0.0688112454893996,-0.2553258702494497,2.030025631636763,-0.1827859979760538,-0.2126021993062987,0.0065536962848027,-0.1513823061904784,0.5550690661063155,0.0598799167220607,-0.212348019144323,0.9435772061899949,0.1259671116502876,-0.14060169665084
SPY,100,0.03,52,18,6,AND,0.4398756252868959,0.0695793305995595,-0.2553258702494499,2.09154155986818,-0.1827859979760551,-0.1849820641072392,0.0087076609343785,-0.151382306190478,0.507422786192919,0.0564817571969109,-0.2123480191443241,0.9485180333296072,0.1298201577675679,-0.1859171852352248
SPY,100,0.03,52,18,8,AND,0.4513344944347351,0.071047259858888,-0.2553258702494499,2.09154155986818,-0.1827859979760551,-0.1744104300578537,0.0094910819948752,-0.1401724597546655,0.507422786192919,0.0564817571969109,-0.2123480191443241,0.975153577367432,0.1340226743037544,-0.1549609341603708
SPY,100,0.05,26,8,2,AND,0.5249031447696949,0.0778331555273039,-0.2271802798908431,1.5994141340168435,-0.1617121810926673,0.2851395232790574,0.0504415328799614,-0.1670046956489767,0.8377199131332748,0.0833893447453759,-0.1383222588026722,0.5406697751487354,0.0773729848449618,-0.1906076106599592
SPY,100,0.05,26,8,4,AND,0.5285787018959828,0.0801712524905575,-0.2777833242110487,1.9069937751739288,-0.1293939459693143,0.2880741944389419,0.0515136498152681,-0.2050213897366282,0.7445200681305795,0.0765163662187771,-0.1451993809870676,0.5573833706402661,0.0815511969829776,-0.1643223735735626
SPY,100,0.05,26,8,6,AND,0.5374062033511172,0.0822329553567593,-0.3083968230973867,2.276089344562432,-0.1494407704989894,0.2632142192730672,0.0493646739835125,-0.2571308873875664,0.7421996029021064,0.0772499712459142,-0.1471489997983429,0.5989405585619072,0.0881762278496101,-0.1859171852352246
SPY,100,0.05,26,8,8,AND,0.59028736700167,0.0896697983899543,-0.2856934577652866,3.5679238374221898,-0.1132516437215247,0.2717707661814165,0.0508341418228421,-0.2397863393659188,0.7853127052414981,0.0823318252359421,-0.1493096398585907,0.7495802917699552,0.1077175587834045,-0.1549609341603701
SPY,100,0.05,26,10,2,AND,0.5625287239678787,0.0841663323063621,-0.1874525405302191,1.2303185646283414,-0.1058378894237483,0.3373014551396002,0.055775948401423,-0.1741395844682218,0.6679895904289821,0.0680971971186292,-0.1840231179742442,0.6966731275649464,0.0966579071820499,-0.1517711489559412
SPY,100,0.05,26,10,4,AND,0.5651474054020249,0.0859922998279512,-0.2546674137271818,1.4148663493225926,-0.1217905480066179,0.2774693907710067,0.0507251641103305,-0.2424557209122161,0.6464779721590214,0.0676964060390865,-0.1708031363148918,0.6614722360341417,0.0955977784033947,-0.1595142687030709
SPY,100,0.05,26,10,6,AND,0.5620812597931585,0.0865407208392303,-0.3114159869821093,1.5994141340168435,-0.148111712937609,0.2199537239265452,0.0450806035248161,-0.3001340752568764,0.7055370894615689,0.0747958378708137,-0.1590504041150019,0.6634949600612822,0.0976031026083963,-0.1859171852352247
SPY,100,0.05,26,10,8,AND,0.5994660120360996,0.0918377813769346,-0.2667600979683051,1.7224459904796778,-0.1047375754600733,0.2507919875317344,0.0488135579962925,-0.2547465343482524,0.7677310095011575,0.0818913073971996,-0.1590504041150019,0.7513194648544069,0.1094871256534923,-0.163315961371004
SPY,100,0.05,26,12,2,AND,0.615612790230069,0.0922425209643205,-0.1840231179742427,1.04577077993409,-0.0683581284322734,0.3833539975882177,0.0622021619215531,-0.1320763152652706,0.7122753883617848,0.0755968290532642,-0.1840231179742442,0.7388120336581138,0.1043642251122334,-0.1517711489559411
SPY,100,0.05,26,12,4,AND,0.6300091132325762,0.0949747138880539,-0.2018924423358036,1.1072867081655071,-0.0594035356476682,0.357437388463842,0.0601592266919503,-0.1963597872026469,0.7419817748792642,0.0792969037809605,-0.1708031363148918,0.7496915794954431,0.1075109451221485,-0.1406016966508396
SPY,100,0.05,26,12,6,AND,0.6442728732446396,0.097895551560112,-0.2139716962704608,1.1072867081655071,-0.0732475125384453,0.3605724688679151,0.0614191581684944,-0.2085227771521366,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.7770379621399347,0.1133405822008704,-0.1859171852352248
SPY,100,0.05,26,12,8,AND,0.6463768966638128,0.0983215254661276,-0.2112572954985723,1.1072867081655071,-0.0732475125384453,0.3355249323576634,0.0587261014428701,-0.2057895595638686,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.8076394095553656,0.117513370714227,-0.1549609341603707
SPY,100,0.05,26,15,2,AND,0.615612790230069,0.0922425209643205,-0.1840231179742427,1.04577077993409,-0.0683581284322734,0.3833539975882177,0.0622021619215531,-0.1320763152652706,0.7122753883617848,0.0755968290532642,-0.1840231179742442,0.7388120336581138,0.1043642251122334,-0.1517711489559411
SPY,100,0.05,26,15,4,AND,0.6300091132325762,0.0949747138880539,-0.2018924423358036,1.1072867081655071,-0.0594035356476682,0.357437388463842,0.0601592266919503,-0.1963597872026469,0.7419817748792642,0.0792969037809605,-0.1708031363148918,0.7496915794954431,0.1075109451221485,-0.1406016966508396
SPY,100,0.05,26,15,6,AND,0.6442728732446396,0.097895551560112,-0.2139716962704608,1.1072867081655071,-0.0732475125384453,0.3605724688679151,0.0614191581684944,-0.2085227771521366,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.7770379621399347,0.1133405822008704,-0.1859171852352248
SPY,100,0.05,26,15,8,AND,0.6463768966638128,0.0983215254661276,-0.2112572954985723,1.1072867081655071,-0.0732475125384453,0.3355249323576634,0.0587261014428701,-0.2057895595638686,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.8076394095553656,0.117513370714227,-0.1549609341603707
SPY,100,0.05,26,18,2,AND,0.6211353709647413,0.0929555814984663,-0.1840231179742428,1.04577077993409,-0.0683581284322734,0.3833539975882177,0.0622021619215531,-0.1320763152652706,0.731879382433273,0.0778851081262499,-0.1840231179742431,0.7388120336581138,0.1043642251122334,-0.1517711489559411
SPY,100,0.05,26,18,4,AND,0.6342921466348715,0.0955182795543194,-0.2018924423358036,1.1072867081655071,-0.0594035356476682,0.357437388463842,0.0601592266919503,-0.1963597872026469,0.757517896673764,0.081042582770912,-0.1708031363148934,0.7496915794954431,0.1075109451221485,-0.1406016966508396
SPY,100,0.05,26,18,6,AND,0.6442728732446396,0.097895551560112,-0.2139716962704608,1.1072867081655071,-0.0732475125384453,0.3605724688679151,0.0614191581684944,-0.2085227771521366,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.7770379621399347,0.1133405822008704,-0.1859171852352248
SPY,100,0.05,26,18,8,AND,0.6463768966638128,0.0983215254661276,-0.2112572954985723,1.1072867081655071,-0.0732475125384453,0.3355249323576634,0.0587261014428701,-0.2057895595638686,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.8076394095553656,0.117513370714227,-0.1549609341603707
SPY,100,0.05,39,8,2,AND,0.5275631965492107,0.0771911507290301,-0.1906076106599585,1.537898205785427,-0.1474883659174791,0.3409475160268084,0.0543332244289849,-0.1245537082614469,0.7958023246669311,0.0789352853229703,-0.1451122573770583,0.5237672992256376,0.0749870093592102,-0.1906076106599593
SPY,100,0.05,39,8,4,AND,0.53727215767199,0.0801244139391301,-0.2150350487565513,1.845477846942512,-0.1146217647164911,0.3623088130790176,0.0572114155431306,-0.135951346784842,0.726051615610255,0.0745066637961935,-0.145199380987067,0.5300022081248935,0.0777294779597532,-0.1643223735735626
SPY,100,0.05,39,8,6,AND,0.5412150174731696,0.0816256718009693,-0.2204808954365098,2.2145734163310147,-0.1350087377256361,0.3867051793713578,0.0602084654204708,-0.1626980835094383,0.7306884996749062,0.0759910712954079,-0.147148999798343,0.5056410631064577,0.0766141736848142,-0.1859171852352246
SPY,100,0.05,39,8,8,AND,0.6172844457931145,0.0915322590404728,-0.178974174554981,3.444891980959356,-0.0947619061989343,0.4158214248020617,0.0635622948249086,-0.1262084114699542,0.7853127052414981,0.0823318252359421,-0.1493096398585907,0.6986865440871425,0.1009012126078374,-0.1549609341603701
SPY,100,0.05,39,10,2,AND,0.560789982269089,0.0830670279517595,-0.2012389151137802,1.1688026363969244,-0.1058378894237483,0.3783253095662759,0.0582054627304611,-0.1462444409970966,0.6269130773953333,0.0637060071849779,-0.2012389151137794,0.6818042500189835,0.0942292228548962,-0.1517711489559412
SPY,100,0.05,39,10,4,AND,0.5710968968331729,0.0856246094061907,-0.1861295197260747,1.3533504210911755,-0.1217905480066179,0.3762983033370518,0.0589931184881358,-0.1614762102533684,0.6283561251270723,0.0657031692234337,-0.1861295197260752,0.6030371494775436,0.0880912772503641,-0.1595142687030709
SPY,100,0.05,39,10,6,AND,0.5810046309986427,0.0876470436089824,-0.1997199052733476,1.4763822775540096,-0.148111712937609,0.3781413934057136,0.059804927836718,-0.1866079404099788,0.6942585564544723,0.0735398058789675,-0.1688109937254925,0.5861962607936357,0.0876021360464256,-0.1859171852352247
SPY,100,0.05,39,10,8,AND,0.6331859734974418,0.094549716268,-0.1633159613710043,1.6609300622482608,-0.0950312968018012,0.3967819922846796,0.0620297523713579,-0.1359261906309278,0.7677310095011575,0.0818913073971996,-0.1590504041150019,0.7176396312906252,0.1049211069887527,-0.163315961371004
SPY,100,0.05,39,12,2,AND,0.6145043018318007,0.0911350276546698,-0.201238915113781,0.9842548517026732,-0.0514748958739856,0.4229939705340458,0.0646464640262094,-0.1027603978870614,0.6730137290340265,0.0711748064310275,-0.2012389151137794,0.7246571010759346,0.1019184741926131,-0.1517711489559408
SPY,100,0.05,39,12,4,AND,0.6523671459316184,0.096581132107292,-0.1861295197260766,0.9842548517026732,-0.0514748958739869,0.4487126413405199,0.0674127350928983,-0.1027603978870614,0.724276510790344,0.0772820104915685,-0.1861295197260752,0.7496915794954431,0.1075109451221485,-0.1406016966508396
SPY,100,0.05,39,12,6,AND,0.6728072037430824,0.0997903932435935,-0.1859171852352243,0.9842548517026732,-0.0514748958739861,0.4877496452012038,0.07157833960778,-0.1027603978870614,0.7681081355733475,0.0822196554385863,-0.1688109937254925,0.7560495943970631,0.1105638965017861,-0.1859171852352248
SPY,100,0.05,39,12,8,AND,0.6655704122215925,0.0991607008263575,-0.1590504041150023,1.04577077993409,-0.0541960759651104,0.4113999119299343,0.0641546674161135,-0.1188828541984962,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.7867405323704943,0.1147262780270428,-0.1549609341603707
SPY,100,0.05,39,15,2,AND,0.6145043018318007,0.0911350276546698,-0.201238915113781,0.9842548517026732,-0.0514748958739856,0.4229939705340458,0.0646464640262094,-0.1027603978870614,0.6730137290340265,0.0711748064310275,-0.2012389151137794,0.7246571010759346,0.1019184741926131,-0.1517711489559408
SPY,100,0.05,39,15,4,AND,0.6523671459316184,0.096581132107292,-0.1861295197260766,0.9842548517026732,-0.0514748958739869,0.4487126413405199,0.0674127350928983,-0.1027603978870614,0.724276510790344,0.0772820104915685,-0.1861295197260752,0.7496915794954431,0.1075109451221485,-0.1406016966508396
SPY,100,0.05,39,15,6,AND,0.6759127781724426,0.1001853815081399,-0.1859171852352241,0.9842548517026732,-0.0514748958739861,0.4877496452012038,0.07157833960778,-0.1027603978870614,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.7560495943970631,0.1105638965017861,-0.1859171852352248
SPY,100,0.05,39,15,8,AND,0.6655704122215925,0.0991607008263575,-0.1590504041150023,1.04577077993409,-0.0541960759651104,0.4113999119299343,0.0641546674161135,-0.1188828541984962,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.7867405323704943,0.1147262780270428,-0.1549609341603707
SPY,100,0.05,39,18,2,AND,0.6233536889368028,0.0922469515529327,-0.2012389151137813,0.9842548517026732,-0.0514748958739856,0.4229939705340458,0.0646464640262094,-0.1027603978870614,0.704239039525311,0.0747334824998766,-0.2012389151137811,0.7246571010759346,0.1019184741926131,-0.1517711489559408
SPY,100,0.05,39,18,4,AND,0.6567237337017784,0.0971254952292235,-0.186129519726076,0.9842548517026732,-0.0514748958739869,0.4487126413405199,0.0674127350928983,-0.1027603978870614,0.7398339339523,0.0790244305479772,-0.186129519726077,0.7496915794954431,0.1075109451221485,-0.1406016966508396
SPY,100,0.05,39,18,6,AND,0.6759127781724426,0.1001853815081399,-0.1859171852352241,0.9842548517026732,-0.0514748958739861,0.4877496452012038,0.07157833960778,-0.1027603978870614,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.7560495943970631,0.1105638965017861,-0.1859171852352248
SPY,100,0.05,39,18,8,AND,0.6655704122215925,0.0991607008263575,-0.1590504041150023,1.04577077993409,-0.0541960759651104,0.4113999119299343,0.0641546674161135,-0.1188828541984962,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.7867405323704943,0.1147262780270428,-0.1549609341603707
SPY,100,0.05,52,8,2,AND,0.4818447183615598,0.0715461009446338,-0.1906076106599586,1.537898205785427,-0.1474883659174791,0.1676047902495625,0.0378757197349626,-0.1245537082614469,0.7958023246669311,0.0789352853229703,-0.1451122573770583,0.5066683802604022,0.0730695796436706,-0.1906076106599593
SPY,100,0.05,52,8,4,AND,0.4981487748490148,0.0749074068970891,-0.2150350487565513,1.7839619187110949,-0.1146217647164911,0.1391707318535598,0.0356380386446539,-0.135951346784842,0.726051615610255,0.0745066637961935,-0.145199380987067,0.577143685900402,0.0823969249032461,-0.1643223735735626
SPY,100,0.05,52,8,6,AND,0.5109872326482598,0.0772482070485089,-0.2204808954365098,2.09154155986818,-0.1350087377256361,0.1501202646393997,0.0367504727016658,-0.1626980835094383,0.7306884996749062,0.0759910712954079,-0.147148999798343,0.5932258476857334,0.0859102421249211,-0.1859171852352246
SPY,100,0.05,52,8,8,AND,0.5731215981444722,0.085323100734074,-0.178974174554981,3.1988282680336875,-0.0947619061989343,0.2095854704226536,0.0424076485519517,-0.1262084114699542,0.7853127052414981,0.0823318252359421,-0.1493096398585907,0.7171062518268824,0.1019982328590973,-0.1549609341603701
SPY,100,0.05,52,10,2,AND,0.517120100747224,0.0773911854715387,-0.2012389151137803,1.1688026363969244,-0.1058378894237483,0.2098463541243009,0.0416875147358333,-0.1462444409970966,0.6269130773953333,0.0637060071849779,-0.2012389151137794,0.6654333591735578,0.0922774712437162,-0.1517711489559412
SPY,100,0.05,52,10,4,AND,0.5433929100967452,0.0814872877487518,-0.1861295197260746,1.2918344928597585,-0.1217905480066179,0.1574528633610557,0.0373833842929165,-0.1614762102533684,0.6283561251270723,0.0657031692234337,-0.1861295197260752,0.682811964976786,0.0964544901643957,-0.1595142687030709
SPY,100,0.05,52,10,6,AND,0.5477987160785327,0.0827372327139939,-0.1997199052733476,1.4148663493225926,-0.148111712937609,0.1448162344532854,0.0363558637220602,-0.1866079404099788,0.6942585564544723,0.0735398058789675,-0.1688109937254925,0.6592322851085693,0.095317486640843,-0.1859171852352247
SPY,100,0.05,52,10,8,AND,0.6004888595470914,0.0895129820496711,-0.1633159613710051,1.4763822775540096,-0.0950312968018012,0.2215609940066093,0.043626429019568,-0.1359261906309278,0.7677310095011575,0.0818913073971996,-0.1590504041150019,0.7455698169953048,0.1071454848086974,-0.163315961371004
SPY,100,0.05,52,12,2,AND,0.5725707554004065,0.0854169046006132,-0.201238915113782,0.9842548517026732,-0.0514748958739856,0.2677568910618132,0.0480279758924651,-0.1104984352334625,0.6730137290340265,0.0711748064310275,-0.2012389151137794,0.7089327946561804,0.0999530074398762,-0.1517711489559408
SPY,100,0.05,52,12,4,AND,0.6084560193349553,0.0900999492868799,-0.1861295197260758,0.9842548517026732,-0.0514748958739869,0.2414576172922546,0.0456311908323652,-0.1072395239666383,0.724276510790344,0.0772820104915685,-0.1861295197260752,0.7725790372254153,0.1083769724825778,-0.1406016966508396
SPY,100,0.05,52,12,6,AND,0.6242228072761719,0.0925919081979402,-0.1859171852352245,0.9842548517026732,-0.0514748958739861,0.2644162812734315,0.0478687789807765,-0.1072395239666397,0.7681081355733475,0.0822196554385863,-0.1688109937254925,0.7754250366140585,0.1110221949751457,-0.1859171852352248
SPY,100,0.05,52,12,8,AND,0.6380719279818252,0.0944843622350799,-0.159050404115001,0.9842548517026732,-0.0514748958739861,0.272403907178228,0.0486826148441128,-0.1027603978870614,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.8029276828934055,0.115154789985381,-0.1549609341603707
SPY,100,0.05,52,15,2,AND,0.5725707554004065,0.0854169046006132,-0.201238915113782,0.9842548517026732,-0.0514748958739856,0.2677568910618132,0.0480279758924651,-0.1104984352334625,0.6730137290340265,0.0711748064310275,-0.2012389151137794,0.7089327946561804,0.0999530074398762,-0.1517711489559408
SPY,100,0.05,52,15,4,AND,0.6084560193349553,0.0900999492868799,-0.1861295197260758,0.9842548517026732,-0.0514748958739869,0.2414576172922546,0.0456311908323652,-0.1072395239666383,0.724276510790344,0.0772820104915685,-0.1861295197260752,0.7725790372254153,0.1083769724825778,-0.1406016966508396
SPY,100,0.05,52,15,6,AND,0.6273892164621863,0.092984311136107,-0.1859171852352242,0.9842548517026732,-0.0514748958739861,0.2644162812734315,0.0478687789807765,-0.1072395239666397,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.7754250366140585,0.1110221949751457,-0.1859171852352248
SPY,100,0.05,52,15,8,AND,0.6380719279818252,0.0944843622350799,-0.159050404115001,0.9842548517026732,-0.0514748958739861,0.272403907178228,0.0486826148441128,-0.1027603978870614,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.8029276828934055,0.115154789985381,-0.1549609341603707
SPY,100,0.05,52,18,2,AND,0.5815474574549759,0.0865230014311755,-0.2012389151137811,0.9842548517026732,-0.0514748958739856,0.2677568910618132,0.0480279758924651,-0.1104984352334625,0.704239039525311,0.0747334824998766,-0.2012389151137811,0.7089327946561804,0.0999530074398762,-0.1517711489559408
SPY,100,0.05,52,18,4,AND,0.6128946719097758,0.0906410950299867,-0.1861295197260748,0.9842548517026732,-0.0514748958739869,0.2414576172922546,0.0456311908323652,-0.1072395239666383,0.7398339339523,0.0790244305479772,-0.186129519726077,0.7725790372254153,0.1083769724825778,-0.1406016966508396
SPY,100,0.05,52,18,6,AND,0.6273892164621863,0.092984311136107,-0.1859171852352242,0.9842548517026732,-0.0514748958739861,0.2644162812734315,0.0478687789807765,-0.1072395239666397,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.7754250366140585,0.1110221949751457,-0.1859171852352248
SPY,100,0.05,52,18,8,AND,0.6380719279818252,0.0944843622350799,-0.159050404115001,0.9842548517026732,-0.0514748958739861,0.272403907178228,0.0486826148441128,-0.1027603978870614,0.7792665132548695,0.083485842776952,-0.1590504041150019,0.8029276828934055,0.115154789985381,-0.1549609341603707
SPY,150,0.01,26,8,2,AND,0.4720154288544652,0.0719706363723151,-0.1946082242923654,3.1988282680336875,-0.1434938126645006,0.1723937776492317,0.0387262289800725,-0.1311267649370492,0.5821976648585337,0.0606533696088498,-0.1914230901572231,0.6063593450711648,0.083989241967703,-0.1906076106599588
SPY,150,0.01,26,8,4,AND,0.4909188822673704,0.0762140132274489,-0.2213572735816833,3.752471622116442,-0.112580752586747,0.1621650650868191,0.0381459314246046,-0.186589473865067,0.5473762890469269,0.0591650810098181,-0.1742604693589846,0.5817908929538937,0.084072920942263,-0.1742604693589854
SPY,150,0.01,26,8,6,AND,0.4604573011941675,0.0738021104107338,-0.2895274943495115,4.6136946173562805,-0.1525551569487599,0.079916881772832,0.0302589371839914,-0.2677677962141609,0.4809904861669781,0.0530868153364301,-0.192218239489096,0.5442558595139454,0.082072129433558,-0.1975195281582522
SPY,150,0.01,26,8,8,AND,0.4435564772448285,0.072527786656968,-0.2884358528873179,5.905529110216039,-0.2008151139910842,0.0559792303235258,0.0278619184553488,-0.2713203294939085,0.4865910024123813,0.0541701613194069,-0.1836901554083352,0.5885577786242614,0.0890987804154517,-0.2515293087296963
SPY,150,0.01,26,10,2,AND,0.4975234082087066,0.0762982005825787,-0.1914230901572234,3.3833760527279386,-0.1216971061599725,0.178058247647011,0.0392648141476106,-0.1311267649370492,0.4817319351645034,0.0512831753148277,-0.1914230901572233,0.7659220053463041,0.1038162951837913,-0.167617152170867
SPY,150,0.01,26,10,4,AND,0.5234522909459502,0.0808749956303043,-0.2017640183775227,3.690955693885024,-0.1149262072173914,0.1561986895850759,0.0376233450632197,-0.1905632057942605,0.5166866912225394,0.0562228220117835,-0.1742604693589843,0.7077052755973957,0.1004352454567498,-0.1747049791126892
SPY,150,0.01,26,10,6,AND,0.4760791030343247,0.0762142163349217,-0.2985639693707989,4.367630904430612,-0.1782773215196914,0.0521184948893325,0.0274813539554878,-0.2821894775147157,0.5142444921577447,0.0570374501939463,-0.1852631108766557,0.5988646660111742,0.0898175598276747,-0.2218769066129401
SPY,150,0.01,26,10,8,AND,0.4629643433684776,0.0752738259467202,-0.2894395398059423,4.6752105455876976,-0.2021977503080483,0.0304601401368859,0.0252827038562215,-0.272852045065666,0.511643667496741,0.0572553729694753,-0.1793768750692633,0.6239346742838597,0.0943093834849952,-0.2293950234265763
SPY,150,0.01,26,12,2,AND,0.4964568380825491,0.0775883890422972,-0.1963553863011239,3.690955693885024,-0.1399598987020573,0.112491294147876,0.0334083364942598,-0.1775949126334206,0.4665662134810207,0.0508675712208339,-0.1914230901572233,0.7658741388792455,0.1063693504538052,-0.1708967622076772
SPY,150,0.01,26,12,4,AND,0.5117134847740922,0.0801551869997951,-0.2377301947994671,3.875503478579276,-0.1399598987020586,0.1148971350373061,0.0336875751571768,-0.2199355846392249,0.5273699721792965,0.0580437389835888,-0.1637421133003338,0.7205050306667161,0.1029917161768498,-0.1747049791126886
SPY,150,0.01,26,12,6,AND,0.4969291784788097,0.0792540594511812,-0.2918848820583861,4.306114976199194,-0.1782773215196922,0.0622218101199223,0.0284829954471321,-0.2753544719773655,0.5545459803493012,0.0617679369673884,-0.1637421133003332,0.6847405203065107,0.1014815893595892,-0.2218769066129404
